IH,IW,IC,OC,PH,PW,KH,KW,SH,SW,OH,OW,T
22,22,96,96,1,1,3,3,2,2,8,11,147
22,22,96,96,1,1,3,3,2,2,9,11,165
22,22,96,96,1,1,3,3,2,2,11,11,202
11,11,72,72,1,1,3,3,1,1,1,11,13
11,11,72,72,1,1,3,3,1,1,2,11,27
11,11,72,72,1,1,3,3,1,1,3,11,42
11,11,72,72,1,1,3,3,1,1,4,11,56
11,11,72,72,1,1,3,3,1,1,5,11,70
11,11,72,72,1,1,3,3,1,1,6,11,84
11,11,72,72,1,1,3,3,1,1,7,11,97
11,11,72,72,1,1,3,3,1,1,8,11,112
11,11,72,72,1,1,3,3,1,1,9,11,126
11,11,72,72,1,1,3,3,1,1,11,11,154
11,11,144,144,1,1,3,3,1,1,1,11,27
11,11,144,144,1,1,3,3,1,1,2,11,54
11,11,144,144,1,1,3,3,1,1,3,11,81
11,11,144,144,1,1,3,3,1,1,4,11,108
11,11,144,144,1,1,3,3,1,1,5,11,135
11,11,144,144,1,1,3,3,1,1,6,11,162
11,11,144,144,1,1,3,3,1,1,7,11,190
11,11,144,144,1,1,3,3,1,1,8,11,217
11,11,144,144,1,1,3,3,1,1,9,11,244
11,11,144,144,1,1,3,3,1,1,11,11,298
11,11,96,96,1,1,3,3,1,1,1,11,18
11,11,96,96,1,1,3,3,1,1,2,11,37
11,11,96,96,1,1,3,3,1,1,3,11,55
11,11,96,96,1,1,3,3,1,1,4,11,73
11,11,96,96,1,1,3,3,1,1,5,11,92
11,11,96,96,1,1,3,3,1,1,6,11,110
11,11,96,96,1,1,3,3,1,1,7,11,128
11,11,96,96,1,1,3,3,1,1,8,11,147
11,11,96,96,1,1,3,3,1,1,9,11,165
11,11,96,96,1,1,3,3,1,1,11,11,202
11,11,192,192,1,1,3,3,2,2,0,6,0
11,11,192,192,1,1,3,3,2,2,1,6,20
11,11,192,192,1,1,3,3,2,2,1,6,19
11,11,192,192,1,1,3,3,2,2,2,6,39
11,11,192,192,1,1,3,3,2,2,3,6,58
11,11,192,192,1,1,3,3,2,2,3,6,59
11,11,192,192,1,1,3,3,2,2,4,6,79
11,11,192,192,1,1,3,3,2,2,4,6,78
11,11,192,192,1,1,3,3,2,2,5,6,98
11,11,192,192,1,1,3,3,2,2,6,6,117
6,6,384,384,1,1,3,3,1,1,0,6,0
6,6,384,384,1,1,3,3,1,1,1,6,39
6,6,384,384,1,1,3,3,1,1,1,6,38
6,6,384,384,1,1,3,3,1,1,2,6,78
6,6,384,384,1,1,3,3,1,1,3,6,116
6,6,384,384,1,1,3,3,1,1,3,6,116
6,6,384,384,1,1,3,3,1,1,4,6,155
6,6,384,384,1,1,3,3,1,1,4,6,155
6,6,384,384,1,1,3,3,1,1,5,6,194
6,6,384,384,1,1,3,3,1,1,6,6,233
6,6,192,192,1,1,3,3,1,1,0,6,0
6,6,192,192,1,1,3,3,1,1,1,6,19
6,6,192,192,1,1,3,3,1,1,1,6,19
6,6,192,192,1,1,3,3,1,1,2,6,39
6,6,192,192,1,1,3,3,1,1,3,6,59
6,6,192,192,1,1,3,3,1,1,3,6,58
6,6,192,192,1,1,3,3,1,1,4,6,78
6,6,192,192,1,1,3,3,1,1,4,6,78
6,6,192,192,1,1,3,3,1,1,5,6,98
6,6,192,192,1,1,3,3,1,1,6,6,117
